date,total_trades,total_pnl,avg_pnl,win_rate,avg_fee,avg_trade_size_usd,long_ratio,sentiment_regime,sentiment_binary
2024-10-01,4,0.0,0.0,0.0,12.2460025,34988.58,0.0,Neutral,0
2024-10-02,4,0.0,0.0,0.0,8.746004249999999,24988.585,0.0,Fear,0
2024-10-03,4,0.0,0.0,0.0,10.50078775,30002.25,0.0,Fear,0
2024-10-04,1,0.0,0.0,0.0,0.0,0.34,0.0,Fear,0
2024-10-05,37,5767.161892,155.86924032432432,0.6486486486486487,5.728696513513514,16367.722702702702,0.0,Neutral,0
2024-10-06,22,130.487079,5.9312308636363635,0.22727272727272727,4.774804227272727,13642.298181818182,0.0,Neutral,0
2024-10-07,21,0.0,0.0,0.0,3.6664102857142855,10475.459523809524,0.0,Neutral,0
2024-10-08,36,5396.546638,149.90407327777777,0.9166666666666666,4.225117222222222,12071.781388888889,0.0,Neutral,0
2024-10-09,14,396.06272,28.290194285714286,0.21428571428571427,5.509997642857143,15742.852142857142,0.0,Neutral,0
2024-10-10,16,0.0,0.0,0.0,6.563031875,18751.521249999998,0.0,Fear,0
2024-10-11,26,8885.327477,341.74336450000004,0.6923076923076923,6.581392076923077,18804.007307692307,0.0,Fear,0
2024-10-12,10,541.55471,54.155471,0.7,5.5899684999999995,15971.34,0.0,Neutral,0
2024-10-13,10,0.0,0.0,0.0,2.1000841,6000.242,0.0,Neutral,0
2024-10-14,5,1913.61958,382.72391600000003,1.0,4.3341208,12383.204000000002,0.0,Neutral,0
2024-10-15,7,1170.2260760000001,167.17515371428573,0.5714285714285714,4.058667571428571,11596.194285714286,0.0,Greed,1
2024-10-16,11,219.480876,19.95280690909091,0.2727272727272727,2.5527458181818186,7293.560909090909,0.0,Greed,1
2024-10-17,8,36.11496,4.51437,0.125,6.12640075,17504.00375,0.0,Greed,1
2024-10-18,6,333.219141,55.536523499999994,0.8333333333333334,7.019333,20055.238333333335,0.0,Greed,1
2024-10-19,4,0.0,0.0,0.0,8.749725250000001,24999.215,0.0,Greed,1
2024-10-20,6,229.060526,38.176754333333335,0.8333333333333334,7.0131654999999995,20037.618333333336,0.0,Greed,1
2024-10-21,11,0.0,0.0,0.0,4.7734962727272725,13638.561818181817,0.0,Greed,1
2024-10-22,3,0.0,0.0,0.0,7.000041333333333,20000.12,0.0,Greed,1
2024-10-23,18,-46.489941,-2.5827745,0.0,4.083450611111111,11667.003888888888,0.0,Greed,1
2024-10-25,30,13235.862071,441.19540236666666,0.7,4.794730466666667,14262.772666666666,0.0,Greed,1
2024-10-27,4,666.6623079999999,166.66557699999998,0.75,7.933135,22666.1025,0.0,Greed,1
2024-10-28,9,0.0,0.0,0.0,4.6664449999999995,13332.702222222222,0.0,Greed,1
2024-10-29,37,0.0,0.0,0.0,5.700032675675676,16285.80864864865,0.0,Greed,1
2024-10-31,28,765.475192,27.338399714285714,0.8214285714285714,10.670524642857144,30487.215,0.0,Greed,1
2024-11-01,9,1040.5747959999999,115.61942177777776,0.2222222222222222,8.984542333333334,25670.122222222224,0.0,Greed,1
2024-11-02,2,0.0,0.0,0.0,6.9999985,20000.0,0.0,Greed,1
2024-11-03,4,0.0,0.0,0.0,9.6245055,27498.585,0.0,Greed,1
2024-11-04,26,2259.351364,86.89812938461539,0.5,5.8182198846153845,16623.486153846156,0.0,Greed,1
2024-11-05,10,678.4759280000001,67.8475928,0.5,7.021952400000001,20062.723,0.0,Greed,1
2024-11-06,12,2821.24842,235.10403499999998,0.5833333333333334,3.5556025000000004,10158.865,0.0,Greed,1
2024-11-07,2,628.96246,314.48123,0.5,10.610048500000001,30314.425,0.0,Greed,1
2024-11-08,24,646.3734049999999,26.932225208333332,0.25,3.509356541666667,10026.734583333333,0.0,Greed,1
2024-11-09,9,0.0,0.0,0.0,5.8333493333333335,16666.712222222224,0.0,Greed,1
2024-11-10,8,548.36595,68.54574375,0.75,7.8989285,22568.36875,0.0,Greed,1
2024-11-11,197,1479.677222,7.511051888324873,0.04568527918781726,1.4405776497461928,6255.341472081218,0.0,Greed,1
2024-11-12,74,2053.119744,27.744861405405405,0.16216216216216217,5.02400222972973,14354.293783783784,0.0,Greed,1
2024-11-13,25,7680.907897,307.23631588,0.64,6.82936544,19512.4728,0.0,Greed,1
2024-11-14,41,2348.106228,57.2708836097561,0.34146341463414637,7.238963024390244,21522.69975609756,0.0,Greed,1
2024-11-15,79,2003.536586,25.361222607594936,0.4177215189873418,5.747994886075949,17219.896202531647,0.0,Greed,1
2024-11-16,12,255.14686999999998,21.262239166666664,0.5833333333333334,6.079413916666667,18322.8475,0.0,Greed,1
2024-11-17,94,546.624374,5.815152914893617,0.0851063829787234,2.7021607127659575,12370.335744680851,0.0,Greed,1
2024-11-18,75,3158.176614,42.10902152,0.2,5.034263813333333,25219.814533333334,0.0,Greed,1
2024-11-19,30,1573.210981,52.44036603333333,0.5,3.1974221666666667,10658.076000000001,0.0,Greed,1
2024-11-20,33,2259.775633,68.4780494848485,0.48484848484848486,7.620790848484848,25402.638787878786,0.0,Greed,1
2024-11-21,9,909.745283,101.08280922222222,0.4444444444444444,5.336072444444444,17786.91,0.0,Greed,1
2024-11-22,30,-19401.98745,-646.732915,0.4,4.145974566666666,21336.361,0.0,Greed,1
2024-11-23,9,0.0,0.0,0.0,2.0002235555555554,6667.414444444444,0.0,Greed,1
2024-11-24,33,445.338356,13.495101696969696,0.15151515151515152,4.731294636363637,15770.984848484848,0.0,Greed,1
2024-11-25,30,5059.459732,168.64865773333335,0.3333333333333333,8.6442816,28814.273999999998,0.0,Greed,1
2024-11-26,49,1603.1,32.71632653061224,0.24489795918367346,4.737356387755102,18178.094285714287,0.0,Greed,1
2024-11-27,44,-2848.159792,-64.73090436363636,0.0,8.567125795454546,28557.08818181818,0.0,Greed,1
2024-11-28,94,-131096.684429,-1394.6455790319148,0.06382978723404255,2.4820803936170215,17612.60936170213,0.0,Greed,1
2024-11-29,26,125469.059183,4825.7330455,0.6538461538461539,3.765609521923077,11825.016538461537,0.11538461538461539,Greed,1
2024-11-30,90,12566.48837,139.62764855555554,0.5666666666666667,5.525986177666667,16576.52633333333,0.08888888888888889,Greed,1
2024-12-01,31,337.835516,10.897919870967742,0.5161290322580645,5.842300322580646,19458.21483870968,0.0,Greed,1
2024-12-02,67,754.7378,11.264743283582089,0.08955223880597014,1.405394035074627,5687.648656716418,0.7014925373134329,Greed,1
2024-12-03,154,22392.613443,145.4065807987013,0.7077922077922078,1.8348856558441557,5504.472467532468,0.0,Greed,1
2024-12-04,68,275323.753519,4048.8787282205885,0.7205882352941176,1.5788570188235294,7981.587647058823,0.07352941176470588,Greed,1
2024-12-05,25,51435.563325,2057.422533,0.24,9.3375163568,32479.902400000003,0.08,Greed,1
2024-12-06,197,-93404.83645900001,-474.1362256802031,0.233502538071066,3.304992477918782,16746.186294416246,0.17766497461928935,Greed,1
2024-12-07,38,80857.650079,2127.8328968157894,0.8421052631578947,1.947844997105263,8778.192631578948,0.07894736842105263,Greed,1
2024-12-08,157,-21.54374,-0.13722127388535033,0.0,1.2518803119108282,3712.5328662420384,0.006369426751592357,Greed,1
2024-12-09,120,2350.515482,19.587629016666664,0.08333333333333333,0.9341129648333334,4101.211916666666,0.7666666666666667,Greed,1
2024-12-10,254,10138.668039,39.9160159015748,0.8740157480314961,1.018802515511811,3820.879409448819,0.003937007874015748,Greed,1
2024-12-11,218,278387.902547,1277.0087272798164,0.8302752293577982,1.2207445550458718,5251.205642201835,0.0,Greed,1
2024-12-12,518,451792.002573,872.1853331525097,0.6428571428571429,0.4877290516795367,2709.709594594595,0.1718146718146718,Greed,1
2024-12-13,108,15066.899868999999,139.50833212037037,0.48148148148148145,3.0805038329629633,11313.75962962963,0.027777777777777776,Greed,1
2024-12-14,228,139867.514364,613.4540103684211,0.6008771929824561,0.5477017192982456,2197.1532456140353,0.0,Greed,1
2024-12-15,117,69225.218949,591.668538025641,0.5042735042735043,0.9811726041880342,4486.59282051282,0.28205128205128205,Greed,1
2024-12-16,125,13407.802662,107.262421296,0.408,2.2443042959999997,8084.434719999999,0.0,Greed,1
2024-12-17,158,55764.735496,352.9413638987342,0.7088607594936709,0.7106196772151898,3413.5643037974687,0.006329113924050633,Greed,1
2024-12-18,329,1715.616908,5.21464105775076,0.44680851063829785,1.827915541306991,7032.927659574469,0.1398176291793313,Greed,1
2024-12-19,359,16839.01112,46.90532345403899,0.5988857938718662,1.0923993985793872,5286.0371309192205,0.1977715877437326,Greed,1
2024-12-20,330,4754.791953,14.408460463636363,0.6606060606060606,0.7970222606060605,3053.037,0.0,Greed,1
2024-12-21,209,29041.09194,138.95259301435405,0.5789473684210527,1.6809444258373205,5535.772918660287,0.0,Greed,1
2024-12-22,4,0.0,0.0,0.0,9.7531054925,33206.5025,0.25,Greed,1
2024-12-23,176,33290.456749000004,189.15032243750002,0.5454545454545454,1.1171571299999998,4503.160454545455,0.03409090909090909,Greed,1
2024-12-24,47,2084.697411,44.355264063829786,0.46808510638297873,6.204879914893616,22180.10106382979,0.0,Greed,1
2024-12-25,4,0.0,0.0,0.0,5.93818825,24669.052499999998,0.0,Greed,1
2024-12-26,84,17988.646413,214.15055253571427,0.8214285714285714,2.05773294,6676.738928571428,0.023809523809523808,Greed,1
2024-12-27,24,0.0,0.0,0.0,1.102268875,5280.732083333333,0.0,Greed,1
2024-12-28,44,16.912182,0.38436777272727274,0.06818181818181818,0.9315214090909091,4368.617272727272,0.0,Greed,1
2024-12-29,28,390.062046,13.930787357142858,0.14285714285714285,1.0930986428571428,5345.796071428572,0.0,Greed,1
2024-12-30,62,4235.298688000001,68.31126916129034,0.14516129032258066,3.251480241935484,11009.941451612904,0.0,Greed,1
2024-12-31,47,2301.21954,48.96211787234043,0.0425531914893617,3.141827765957447,10472.761489361701,0.0,Greed,1
2025-01-01,6,0.0,0.0,0.0,2.5024393033333334,8500.586666666668,0.8333333333333334,Greed,1
2025-01-02,81,5829.905466,71.97414155555556,0.7160493827160493,1.7617443703703703,7578.597160493827,0.07407407407407407,Greed,1
2025-01-03,72,3084.287743,42.83732976388889,0.4027777777777778,2.339535055555556,7074.406388888889,0.25,Greed,1
2025-01-04,36,1659.7995640000001,46.10554344444445,0.3611111111111111,1.4273875266666667,3771.0244444444447,0.2222222222222222,Greed,1
2025-01-05,61,1846.8860750000001,30.276820901639347,0.5901639344262295,2.109790343770492,6613.906557377049,0.01639344262295082,Greed,1
2025-01-06,142,3856.893171,27.161219514084507,0.29577464788732394,1.0124941549295774,3074.185633802817,0.4014084507042254,Greed,1
2025-01-07,271,11206.706221,41.35315948708487,0.8154981549815498,0.886833963099631,4084.6135055350555,0.0,Greed,1
2025-01-08,93,3710.36178,39.896363225806454,0.4838709677419355,1.7374048709677419,6301.526989247312,0.17204301075268819,Greed,1
2025-01-09,5,10647.977,2129.5954,0.2,0.760630386,8920.508,0.8,Greed,1
2025-01-10,219,-36229.641811,-165.43215438812786,0.4474885844748858,8.754690347031964,26918.19479452055,0.0,Neutral,0
2025-01-11,109,1559.841529,14.310472743119266,0.24770642201834864,4.281285927339449,14335.835412844037,0.30275229357798167,Greed,1
2025-01-12,87,736.621517,8.466913988505748,0.39080459770114945,6.399509496666666,21440.138735632183,0.13793103448275862,Greed,1
2025-01-13,183,5701.711473,31.156893295081968,0.5519125683060109,4.428815870491803,14285.226174863388,0.19672131147540983,Greed,1
2025-01-14,51,1983.485278,38.891868196078434,0.4117647058823529,3.813803607843137,13216.0,0.0,Greed,1
2025-01-15,86,12853.281673,149.45676363953487,0.6162790697674418,5.57838238372093,19350.40488372093,0.0,Greed,1
2025-01-16,153,6067.707941000001,39.658221836601314,0.43137254901960786,5.5676440326797385,18322.6322875817,0.0718954248366013,Greed,1
2025-01-17,38,5304.377011,139.5888687105263,0.631578947368421,5.440517447368421,17953.083421052634,0.0,Greed,1
2025-01-18,238,9270.283828,38.95077238655462,0.44537815126050423,3.1515700642436975,10223.476344537816,0.07142857142857142,Greed,1
2025-01-19,692,83357.132757,120.45828433092485,0.1994219653179191,2.278536147817919,11295.513901734104,0.07947976878612717,Greed,1
2025-01-20,680,63895.782801,93.96438647205882,0.7235294117647059,2.6787489987941173,10288.450029411764,0.03823529411764706,Greed,1
2025-01-21,144,5950.674575,41.32412899305555,0.4305555555555556,2.468281784722222,9642.304930555554,0.0,Greed,1
2025-01-22,207,3520.518345,17.007335,0.28502415458937197,1.6839907826086957,6498.124347826087,0.0,Greed,1
2025-01-23,175,31974.129505,182.70931145714286,0.64,2.557483557257143,9719.188628571428,0.017142857142857144,Greed,1
2025-01-24,520,6941.28002,13.348615423076923,0.6596153846153846,0.5445365540769231,2663.7050000000004,0.275,Greed,1
2025-01-25,126,4667.601253,37.04445438888889,0.06349206349206349,1.4270437976190478,5441.655952380953,0.626984126984127,Greed,1
2025-01-26,178,38557.643499,216.61597471348313,0.550561797752809,1.882448095505618,5753.349325842697,0.0,Greed,1
2025-01-27,214,2582.715893,12.068765855140187,0.5700934579439252,1.0942742514018693,4193.095093457944,0.32710280373831774,Greed,1
2025-01-28,163,9524.368655,58.4317095398773,0.7852760736196319,0.3037748588957055,1891.7585889570553,0.0,Greed,1
2025-01-29,122,45.381082,0.3719760819672131,0.22950819672131148,0.07910189983606557,1097.1863934426228,0.7049180327868853,Greed,1
2025-01-30,608,19848.012889,32.64475804111842,0.3470394736842105,1.2132943355263157,4145.2287006578945,0.0,Greed,1
2025-01-31,289,7191.753947,24.88496175432526,0.48788927335640137,1.0998296262975777,4516.464567474049,0.0,Greed,1
2025-02-01,246,26223.794232,106.60078956097561,0.5772357723577236,0.6839854145528454,3555.4085365853657,0.2682926829268293,Greed,1
2025-02-02,700,152114.158803,217.30594114714285,0.4471428571428571,1.314168311742857,6725.609828571429,0.35428571428571426,Greed,1
2025-02-03,1456,162736.656137,111.76968141277473,0.4175824175824176,1.8356734734478022,14553.263331043956,0.03159340659340659,Fear,0
2025-02-04,1382,409279.657585,296.1502587445731,0.32778581765557163,2.588948089001447,10333.414167872648,0.0,Greed,1
2025-02-05,784,60902.899253,77.68226945535714,0.39668367346938777,1.2641878133545918,9001.464298469387,0.2193877551020408,Neutral,0
2025-02-06,669,53669.013134,80.22274011061286,0.624813153961136,0.6917619585052317,2441.6261434977578,0.16890881913303438,Neutral,0
2025-02-07,375,13786.764703,36.76470587466667,0.3253333333333333,0.84888151776,3655.7765866666664,0.152,Fear,0
2025-02-08,15,235.47104,15.698069333333333,0.06666666666666667,4.018139799999999,16357.608666666667,0.0,Fear,0
2025-02-09,385,149442.309584,388.16184307532467,0.6077922077922078,1.0166266775584416,7008.348857142857,0.05714285714285714,Neutral,0
2025-02-10,241,58146.232828,241.27067563485477,0.33195020746887965,1.6840672489626556,12464.054398340248,0.0,Fear,0
2025-02-11,523,-9829.955829,-18.79532663288719,0.20076481835564053,0.797540600917782,4598.301357552581,0.21606118546845124,Neutral,0
2025-02-12,793,17485.895642,22.050309762925597,0.4766708701134931,1.3425254211853719,4912.664237074401,0.03278688524590164,Neutral,0
2025-02-13,334,6594.238584,19.743229293413172,0.4101796407185629,0.6986638293413174,2721.9671856287428,0.0,Neutral,0
2025-02-14,765,198049.252863,258.88791223921567,0.681045751633987,0.9336599089150327,3145.890967320261,0.03790849673202614,Neutral,0
2025-02-15,67,4346.743973,64.87677571641791,0.47761194029850745,2.400185324179105,8979.194179104477,0.16417910447761194,Neutral,0
2025-02-16,116,889.161157,7.665182387931035,0.39655172413793105,1.0905753094827586,4148.7814655172415,0.39655172413793105,Neutral,0
2025-02-17,439,1268.4574440000001,2.889424701594533,0.05011389521640091,0.4158289508656037,3592.966651480638,0.8656036446469249,Neutral,0
2025-02-18,625,82441.438865,131.906302184,0.6576,0.646825557088,2977.995632,0.24,Neutral,0
2025-02-19,485,7664.313329,15.80270789484536,0.422680412371134,0.9706100082474227,4315.6661030927835,0.0,Fear,0
2025-02-20,623,38819.251445,62.31019493579455,0.4654895666131621,1.311743526131621,4371.517255216693,0.06260032102728733,Neutral,0
2025-02-21,603,102883.029815,170.6186232421227,0.7014925373134329,0.9179194145936982,3929.9175456053063,0.0,Greed,1
2025-02-22,353,8352.806906,23.662342509915014,0.6373937677053825,1.5918235467422097,5669.693399433428,0.0,Neutral,0
2025-02-23,284,10044.983626,35.369660654929575,0.6795774647887324,0.6561469388028169,2798.8722887323943,0.14084507042253522,Neutral,0
2025-02-24,4571,46087.449033,10.082574717348502,0.4458542988405163,0.370041133471888,2048.330875082039,0.05119229927805732,Neutral,0
2025-02-25,3854,199696.295221,51.81533347716658,0.22314478463933576,0.6062826194888428,3886.02802283342,0.019460300985988582,Fear,0
2025-02-26,583,37122.557306,63.67505541337908,0.9451114922813036,0.6867534390051458,6384.961389365352,0.044596912521440824,Fear,0
2025-02-27,23,8517.7655,370.33763043478257,0.5652173913043478,2.557467913043478,1819.6995652173912,0.43478260869565216,Fear,0
2025-02-28,110,130987.5,1190.7954545454545,0.02727272727272727,1.2860271189090908,13377.359545454547,0.4727272727272727,Fear,0
2025-03-01,59,9482.221441,160.7156176440678,0.6101694915254238,0.13189135593220339,2465.0830508474573,0.0,Fear,0
2025-03-02,63,22869.80529,363.0127823809524,0.9047619047619048,5.51107673015873,19203.189682539683,0.0,Fear,0
2025-03-03,880,554469.014997,630.0784261329545,0.7579545454545454,0.49300251672727274,6898.1932954545455,0.06818181818181818,Fear,0
2025-03-04,940,173965.879955,185.07008505851064,0.11170212765957446,1.024149195893617,6520.514531914894,0.06595744680851064,Fear,0
2025-03-05,1137,230603.801722,202.8177675655233,0.8575197889182058,1.4209097590149515,5676.541248900616,0.0,Fear,0
2025-03-06,174,3767.233234,21.650765712643675,0.22413793103448276,1.3619568505747126,8458.967586206898,0.0,Fear,0
2025-03-07,947,90679.466265,95.75445223336853,0.614572333685322,0.6984126765469905,4622.034508975712,0.03907074973600845,Fear,0
2025-03-08,238,17473.115371,73.41645113865546,0.8067226890756303,0.6689785336134454,2152.8631092436976,0.0,Fear,0
2025-03-09,440,3419.205996,7.770922718181819,0.3522727272727273,0.618342320840909,2737.815590909091,0.01818181818181818,Fear,0
2025-03-10,919,16219.784217,17.64938434929271,0.32752992383025026,1.0717172045266594,6859.344330794343,0.007616974972796518,Fear,0
2025-03-11,2192,39018.832457,17.800562252281022,0.17883211678832117,0.31467556843065697,2704.031177007299,0.0,Fear,0
2025-03-12,3038,293234.208015,96.52212245391705,0.5974325213956551,0.4595700319289006,2948.4995457537852,0.0003291639236339697,Fear,0
2025-03-13,112,3738.3624320000004,33.378236,0.08928571428571429,2.1676535978571425,7977.324196428571,0.15178571428571427,Neutral,0
2025-03-14,2018,66559.00085,32.982656516352826,0.9013875123885035,0.15806049058473737,2250.044707631318,0.0,Fear,0
2025-03-15,67,75369.725117,1124.921270402985,0.582089552238806,0.9802034477611941,4004.517014925373,0.0,Neutral,0
2025-03-16,146,68.893927,0.47187621232876714,0.2328767123287671,0.8100540491780822,5867.258013698631,0.0136986301369863,Fear,0
2025-03-17,346,7066.215779,20.4225889566474,0.5317919075144508,0.7501224161271677,3270.522543352601,0.18208092485549132,Fear,0
2025-03-18,128,68890.59799,538.207796796875,0.171875,1.541242359375,7482.886875,0.0,Fear,0
2025-03-19,425,20122.495172,47.34704746352941,0.4682352941176471,0.9943667106315295,5542.705929411764,0.16705882352941176,Fear,0
2025-03-20,146,5336.321512,36.550147342465756,0.7945205479452054,0.5176022534246576,2666.54,0.0,Neutral,0
2025-03-21,6,0.0,0.0,0.0,9.000217000000001,30000.725000000002,0.0,Fear,0
2025-03-22,87,4520.92947,51.96470655172414,0.9770114942528736,1.1794632873563218,4150.2793103448275,0.0,Fear,0
2025-03-23,10,134.82844,13.482844,0.9,1.2040355999999999,4013.454,0.0,Fear,0
2025-03-24,125,45351.572915,362.81258332,0.344,1.127098,7063.17456,0.0,Neutral,0
2025-03-25,50,738.445836,14.76891672,0.62,1.42794192,7644.4364000000005,0.0,Neutral,0
2025-03-26,173,6175.693754,35.69765175722543,0.4277456647398844,1.0023779424855492,4836.913121387283,0.09826589595375723,Neutral,0
2025-03-27,308,23800.189789,77.27334347077922,0.21428571428571427,1.7520635985714288,6786.437467532467,0.025974025974025976,Fear,0
2025-03-28,369,2812.4077939999997,7.621701338753387,0.23848238482384823,0.8060604159078592,2898.4755013550134,0.14634146341463414,Fear,0
2025-03-29,795,-4164.592801,-5.238481510691823,0.39245283018867927,0.4501275014591195,2352.9819622641508,0.00880503144654088,Fear,0
2025-03-30,360,3.492534,0.009701483333333333,0.002777777777777778,0.7725279046666667,2954.681833333333,0.011111111111111112,Fear,0
2025-03-31,281,4067.911999,14.476555156583629,0.5551601423487544,1.091459269252669,4156.023629893238,0.2597864768683274,Fear,0
2025-04-01,47,1534.8020319999998,32.65536238297872,0.2553191489361702,1.5999686382978724,7409.962127659575,0.0,Fear,0
2025-04-02,789,188440.462883,238.83455371736375,0.9645120405576679,1.1900468517110265,3697.3011406844107,0.0076045627376425855,Fear,0
2025-04-03,1033,6187.240167,5.989583898354308,0.4666021297192643,0.7751663639496611,5069.396214908035,0.01452081316553727,Fear,0
2025-04-04,498,16593.740766,33.32076459036144,0.608433734939759,0.6530551866686747,2558.3845983935744,0.06224899598393574,Fear,0
2025-04-05,59,2441.479757,41.381012830508475,0.2033898305084746,1.0591683389830508,7403.679491525424,0.0,Fear,0
2025-04-06,567,4605.577928,8.122712395061727,0.3844797178130511,0.4885516739303351,3053.9381128747796,0.019400352733686066,Fear,0
2025-04-07,441,-36756.050584,-83.34705347845804,0.2222222222222222,1.1849333299385487,6413.236303854876,0.05668934240362812,Fear,0
2025-04-08,307,25747.265104,83.86731304234527,0.33876221498371334,1.9519886416938113,9048.43039087948,0.0,Fear,0
2025-04-09,334,-6765.930387999999,-20.25727661077844,0.4311377245508982,2.0493522135898203,8428.753353293414,0.029940119760479042,Fear,0
2025-04-10,394,37708.824497,95.70767638832487,0.7182741116751269,4.001049911167513,22568.347791878172,0.0,Fear,0
2025-04-11,103,8490.55473,82.43257019417476,0.10679611650485436,2.8015252912621356,25125.523203883495,0.0,Fear,0
2025-04-12,1434,396530.343872,276.5204629511855,0.20920502092050208,7.465098655667363,36415.32518828452,0.009762900976290097,Fear,0
2025-04-13,329,6966.413809000001,21.174510057750762,0.270516717325228,5.701102519756839,27788.236595744682,0.0,Neutral,0
2025-04-14,305,17995.009275,59.000030409836064,0.32459016393442625,4.655481662295082,29714.981639344263,0.0,Fear,0
2025-04-15,832,48510.968923,58.30645303245193,0.5697115384615384,1.7393049212259617,22358.006021634617,0.001201923076923077,Fear,0
2025-04-16,1139,57757.263262,50.70874737664618,0.3722563652326602,5.073486888498683,30844.336953467955,0.0,Fear,0
2025-04-17,244,1579.707825,6.474212397540984,0.11475409836065574,0.561401737704918,4628.992008196721,0.0,Fear,0
2025-04-18,1186,44823.972322,37.79424310455312,0.5016863406408094,3.6787290056239463,19406.052908937607,0.11551433389544688,Fear,0
2025-04-19,1326,64926.588321,48.96424458597285,0.4343891402714932,4.031486285588235,21201.49600301659,0.06259426847662142,Fear,0
2025-04-20,951,16370.26819,17.21374152471083,0.3228180862250263,1.3092493757728705,9803.334342797056,0.19978969505783387,Fear,0
2025-04-21,1019,34620.18294299999,33.97466432090284,0.4210009813542689,5.940678599607458,39584.0928263003,0.0,Fear,0
2025-04-22,830,76426.431186,92.08003757349398,0.6156626506024097,4.621941610843374,31971.714566265062,0.0,Neutral,0
2025-04-23,989,38850.135167,39.28223980485339,0.6349848331648129,3.0036005631951466,13727.460364004046,0.0,Greed,1
2025-04-24,1492,41206.056841,27.618000563672922,0.4497319034852547,4.693473568364611,22241.57189678284,0.0,Greed,1
2025-04-25,1006,18973.372341,18.860211074552684,0.44831013916500995,6.1040401712524845,26638.361829025846,0.10536779324055666,Greed,1
2025-04-26,907,-808.4183190000001,-0.8913101642778392,0.12679162072767364,2.853716234840132,12628.3821168688,0.0,Greed,1
2025-04-27,163,504.774376,3.0967753128834357,0.3374233128834356,0.08349207116564417,1411.428527607362,0.4785276073619632,Greed,1
2025-04-28,697,38702.572171,55.527363229555235,0.5322812051649928,8.285499415552367,36055.146441893834,0.014347202295552367,Neutral,0
2025-04-29,1047,117761.291571,112.47496807163323,0.45367717287488063,4.559975022922636,30600.217717287487,0.0,Greed,1
2025-04-30,601,10470.606956,17.421974968386024,0.17803660565723795,4.668742818635607,19678.534026622296,0.0,Greed,1
2025-05-01,667,165470.937007,248.08236432833584,0.5727136431784108,2.8271436907046477,12189.652863568215,0.25337331334332835,Neutral,0
